                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.0018,                0.69967,                 1.3136,                0.79133,                  0.875,                0.86835,                0.63407,                 1.1019,                0.86821,                 1.4995,             0.00057778,             0.00057778,             0.00057778
                     35,                0.98972,                0.69382,                 1.3053,                0.87935,                0.79923,                0.87254,                0.64449,                 0.9919,                0.97374,                 1.3265,             0.00054478,             0.00054478,             0.00054478
                     36,                0.98094,                0.69254,                 1.3009,                0.83082,                0.90865,                0.88965,                0.64819,                 1.0694,                 1.0157,                 1.4041,             0.00051177,             0.00051177,             0.00051177
                     37,                0.96433,                0.67407,                 1.2913,                0.81852,                0.91362,                 0.9159,                0.67406,                 1.0548,                0.95537,                 1.4136,             0.00047876,             0.00047876,             0.00047876
                     38,                0.95582,                0.66882,                 1.2849,                0.79046,                0.88467,                0.91631,                0.65648,                 1.0532,                0.88625,                 1.3656,             0.00044576,             0.00044576,             0.00044576
                     39,                0.96071,                0.66152,                 1.2808,                0.83891,                0.88466,                0.91495,                0.65679,                 1.0806,                0.95373,                 1.3919,             0.00041275,             0.00041275,             0.00041275
                     40,                0.73198,                0.42179,                 1.0966,                0.87855,                0.90987,                0.92328,                0.66997,                 1.1373,                0.80511,                 1.5581,             0.00037974,             0.00037974,             0.00037974
                     41,                0.70663,                0.39912,                 1.0769,                0.82083,                0.93056,                0.91029,                0.67848,                 1.1013,                 0.8325,                 1.5117,             0.00034674,             0.00034674,             0.00034674
                     42,                0.69222,                0.38653,                 1.0639,                0.82414,                0.90132,                0.91337,                0.67361,                 1.0261,                0.91673,                 1.4451,             0.00031373,             0.00031373,             0.00031373
                     43,                0.67565,                0.37957,                 1.0549,                0.84038,                0.87104,                0.90843,                0.67427,                 1.0604,                0.85172,                 1.4496,             0.00028072,             0.00028072,             0.00028072
                     44,                0.65837,                0.37112,                  1.041,                0.85098,                0.88326,                0.91973,                0.67081,                 1.0427,                0.85814,                 1.4221,             0.00024772,             0.00024772,             0.00024772
                     45,                0.64992,                0.36738,                 1.0343,                0.90132,                0.82595,                0.91771,                0.68851,                 1.0267,                0.84557,                 1.4437,             0.00021471,             0.00021471,             0.00021471
                     46,                0.63582,                0.35842,                 1.0269,                0.81007,                0.88669,                0.88557,                0.66527,                   1.03,                0.89359,                 1.4858,              0.0001817,              0.0001817,              0.0001817
                     47,                0.62718,                0.35215,                 1.0195,                0.82082,                0.88889,                0.88658,                0.67371,                 1.0135,                0.91488,                 1.4564,              0.0001487,              0.0001487,              0.0001487
                     48,                0.61121,                0.34486,                 1.0082,                0.79982,                0.90278,                0.88947,                0.66666,                0.99966,                0.89202,                 1.4593,             0.00011569,             0.00011569,             0.00011569
                     49,                0.61336,                0.34439,                 1.0106,                0.88693,                0.81623,                  0.894,                0.67858,                0.99334,                0.89559,                 1.4372,             8.2683e-05,             8.2683e-05,             8.2683e-05
