                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.74848,                0.45646,                 1.0195,                0.91599,                0.93056,                0.96245,                0.76132,                0.85691,                0.51992,                 1.2092,             0.00057778,             0.00057778,             0.00057778
                     35,                0.73103,                0.44717,                 1.0152,                0.90464,                0.94112,                0.94808,                0.76497,                 0.7285,                0.49687,                 1.0897,             0.00054478,             0.00054478,             0.00054478
                     36,                0.72715,                0.44373,                 1.0143,                0.95456,                0.92727,                0.96982,                0.77848,                0.76188,                 0.5141,                 1.0829,             0.00051177,             0.00051177,             0.00051177
                     37,                0.71714,                0.43855,                 1.0124,                0.89254,                0.95577,                 0.9691,                0.78119,                0.76217,                0.48637,                 1.0867,             0.00047876,             0.00047876,             0.00047876
                     38,                 0.7091,                0.43241,                 1.0122,                0.94043,                 0.9421,                0.96376,                0.77491,                0.74193,                 0.5224,                 1.1278,             0.00044576,             0.00044576,             0.00044576
                     39,                0.69809,                0.42381,                 1.0002,                0.91984,                0.94065,                0.94958,                0.75399,                0.80243,                0.59802,                 1.1872,             0.00041275,             0.00041275,             0.00041275
                     40,                 0.5245,                0.27308,                0.89128,                0.94502,                0.92461,                0.95505,                0.76809,                0.75954,                0.56581,                  1.149,             0.00037974,             0.00037974,             0.00037974
                     41,                0.50386,                0.26162,                0.88413,                0.94254,                0.94234,                0.97615,                0.80039,                0.70455,                 0.5054,                 1.0874,             0.00034674,             0.00034674,             0.00034674
                     42,                0.48792,                0.25503,                0.87764,                0.89218,                0.95249,                0.96996,                0.79113,                0.75808,                0.52213,                  1.116,             0.00031373,             0.00031373,             0.00031373
                     43,                0.47245,                0.24703,                0.87163,                0.94059,                0.94269,                0.95808,                0.76974,                0.75442,                0.52522,                 1.0942,             0.00028072,             0.00028072,             0.00028072
                     44,                0.46133,                0.24254,                0.86722,                0.92152,                0.95248,                0.96411,                0.77693,                0.74482,                0.48374,                 1.1119,             0.00024772,             0.00024772,             0.00024772
                     45,                0.45373,                 0.2355,                0.86714,                0.92236,                 0.9067,                0.95375,                0.78757,                0.70137,                0.57868,                 1.0865,             0.00021471,             0.00021471,             0.00021471
                     46,                0.43873,                 0.2292,                0.85935,                0.92647,                0.93056,                0.95768,                 0.7826,                0.70142,                  0.508,                 1.0884,              0.0001817,              0.0001817,              0.0001817
                     47,                0.42898,                0.22476,                0.85367,                0.90232,                0.92797,                0.94133,                0.77832,                0.70392,                0.55128,                 1.1117,              0.0001487,              0.0001487,              0.0001487
                     48,                0.42232,                0.21993,                0.85206,                0.91347,                 0.9174,                0.96357,                0.79654,                0.70172,                0.53404,                 1.1061,             0.00011569,             0.00011569,             0.00011569
                     49,                0.41622,                 0.2162,                0.85436,                0.92575,                0.88889,                0.94364,                0.78511,                0.70792,                0.49052,                 1.0993,             8.2683e-05,             8.2683e-05,             8.2683e-05
