                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.70708,                0.42818,                 1.0303,                0.93451,                0.94381,                0.96241,                0.77486,                0.77264,                0.46691,                 1.0914,             0.00054478,             0.00054478,             0.00054478
                     36,                0.70542,                0.43419,                 1.0306,                 0.9592,                0.94856,                0.97973,                0.76483,                0.80701,                0.48214,                 1.1089,             0.00051177,             0.00051177,             0.00051177
                     37,                0.68972,                0.42336,                 1.0227,                0.95233,                0.92205,                0.96873,                0.75782,                0.83142,                 0.4614,                 1.1151,             0.00047876,             0.00047876,             0.00047876
                     38,                0.68095,                0.41552,                 1.0236,                0.97175,                0.93896,                0.97562,                0.77911,                0.81771,                0.42148,                 1.1239,             0.00044576,             0.00044576,             0.00044576
                     39,                 0.6753,                0.40752,                 1.0148,                0.94784,                0.95833,                0.97212,                0.78346,                0.79742,                0.42588,                  1.111,             0.00041275,             0.00041275,             0.00041275
                     40,                0.50524,                0.25944,                0.89491,                0.86122,                0.94172,                0.93607,                0.76725,                0.76851,                0.59161,                  1.116,             0.00037974,             0.00037974,             0.00037974
                     41,                 0.4838,                0.24795,                0.88591,                0.88531,                0.91313,                0.92788,                0.77045,                0.68293,                0.63076,                 1.0429,             0.00034674,             0.00034674,             0.00034674
                     42,                0.46593,                0.24101,                0.87752,                0.94566,                0.93056,                0.95956,                0.79956,                0.69576,                0.51231,                 1.0632,             0.00031373,             0.00031373,             0.00031373
                     43,                0.45123,                0.23235,                 0.8713,                0.91823,                0.93664,                   0.95,                  0.778,                0.74148,                 0.5677,                 1.1125,             0.00028072,             0.00028072,             0.00028072
                     44,                0.44012,                0.22853,                 0.8689,                0.92933,                 0.9527,                0.96817,                0.80372,                0.66727,                0.49073,                 1.0594,             0.00024772,             0.00024772,             0.00024772
                     45,                0.42834,                0.22069,                0.86421,                0.87237,                0.88677,                0.92189,                0.76679,                0.65865,                0.63462,                 1.0822,             0.00021471,             0.00021471,             0.00021471
                     46,                0.41769,                0.21477,                0.86062,                0.87247,                0.92677,                0.94866,                0.78711,                0.65042,                0.65185,                 1.0602,              0.0001817,              0.0001817,              0.0001817
                     47,                0.40445,                0.20959,                0.85309,                 0.8937,                 0.9189,                 0.9529,                  0.791,                0.66988,                0.58327,                 1.0864,              0.0001487,              0.0001487,              0.0001487
                     48,                0.39608,                0.20214,                0.85118,                0.87545,                0.92452,                 0.9495,                0.79977,                0.69754,                0.61902,                 1.1097,             0.00011569,             0.00011569,             0.00011569
                     49,                0.39023,                0.19825,                0.85126,                0.91719,                0.92605,                0.96635,                0.81302,                0.70242,                0.53215,                  1.091,             8.2683e-05,             8.2683e-05,             8.2683e-05
